family,shape,params,ms,gflops,occ,wg,golden
regGen,320x2816x8192,BK=64;TM=1;TN=2;sgC=4;sgR=2,3.666667,,maxThreads=1024 execWidth=32 tgMem=0,256,PRUNED
regGen,320x2816x8192,BK=16;TM=1;TN=4;sgC=4;sgR=2,3.666667,,maxThreads=1024 execWidth=32 tgMem=0,256,PRUNED
regGen,320x2816x8192,BK=32;TM=1;TN=4;sgC=4;sgR=2,4.000000,,maxThreads=1024 execWidth=32 tgMem=0,256,PRUNED
regGen,320x2816x8192,BK=64;TM=1;TN=4;sgC=4;sgR=2,6.000000,,maxThreads=1024 execWidth=32 tgMem=0,256,PRUNED
regGen,320x2816x8192,BK=16;TM=2;TN=1;sgC=4;sgR=2,3.666667,,maxThreads=1024 execWidth=32 tgMem=0,256,PRUNED
regGen,320x2816x8192,BK=32;TM=2;TN=1;sgC=4;sgR=2,5.666667,,maxThreads=1024 execWidth=32 tgMem=0,256,PRUNED
regGen,320x2816x8192,BK=64;TM=2;TN=1;sgC=4;sgR=2,5.666667,,maxThreads=1024 execWidth=32 tgMem=0,256,PRUNED
regGen,320x2816x8192,BK=16;TM=2;TN=2;sgC=4;sgR=2,6.333333,,maxThreads=1024 execWidth=32 tgMem=0,256,PRUNED
regGen,320x2816x8192,BK=32;TM=2;TN=2;sgC=4;sgR=2,2.066667,7143.846813,maxThreads=1024 execWidth=32 tgMem=0,256,PASS
regGen,320x2816x8192,BK=64;TM=2;TN=2;sgC=4;sgR=2,2.066667,7143.846813,maxThreads=1024 execWidth=32 tgMem=0,256,PASS
regGen,320x2816x8192,BK=16;TM=2;TN=4;sgC=4;sgR=2,6.666667,,maxThreads=1024 execWidth=32 tgMem=0,256,PRUNED
regGen,320x2816x8192,BK=32;TM=2;TN=4;sgC=4;sgR=2,6.000000,,maxThreads=1024 execWidth=32 tgMem=0,256,PRUNED
regGen,320x2816x8192,BK=64;TM=2;TN=4;sgC=4;sgR=2,5.333333,,maxThreads=1024 execWidth=32 tgMem=0,256,PRUNED
regGen,320x2816x8192,BK=16;TM=4;TN=1;sgC=4;sgR=2,6.000000,,maxThreads=1024 execWidth=32 tgMem=0,256,PRUNED
regGen,320x2816x8192,BK=32;TM=4;TN=1;sgC=4;sgR=2,5.000000,,maxThreads=1024 execWidth=32 tgMem=0,256,PRUNED
regGen,320x2816x8192,BK=64;TM=4;TN=1;sgC=4;sgR=2,6.333333,,maxThreads=1024 execWidth=32 tgMem=0,256,PRUNED
regGen,320x2816x8192,BK=16;TM=4;TN=2;sgC=4;sgR=2,5.000000,,maxThreads=1024 execWidth=32 tgMem=0,256,PRUNED
regGen,320x2816x8192,BK=32;TM=4;TN=2;sgC=4;sgR=2,6.000000,,maxThreads=1024 execWidth=32 tgMem=0,256,PRUNED
regGen,320x2816x8192,BK=64;TM=4;TN=2;sgC=4;sgR=2,4.666667,,maxThreads=1024 execWidth=32 tgMem=0,256,PRUNED
regGen,320x2816x8192,BK=16;TM=4;TN=4;sgC=4;sgR=2,5.000000,,maxThreads=1024 execWidth=32 tgMem=0,256,PRUNED
regGen,320x2816x8192,BK=32;TM=4;TN=4;sgC=4;sgR=2,4.666667,,maxThreads=1024 execWidth=32 tgMem=0,256,PRUNED
regGen,320x2816x8192,BK=64;TM=4;TN=4;sgC=4;sgR=2,6.000000,,maxThreads=1024 execWidth=32 tgMem=0,256,PRUNED
regGen,320x2816x8192,BK=16;TM=8;TN=1;sgC=4;sgR=2,2.200000,6710.886400,maxThreads=1024 execWidth=32 tgMem=0,256,PASS
regGen,320x2816x8192,BK=32;TM=8;TN=1;sgC=4;sgR=2,6.666667,,maxThreads=1024 execWidth=32 tgMem=0,256,PRUNED
regGen,320x2816x8192,BK=64;TM=8;TN=1;sgC=4;sgR=2,9.000000,,maxThreads=1024 execWidth=32 tgMem=0,256,PRUNED
regGen,320x2816x8192,BK=16;TM=8;TN=2;sgC=4;sgR=2,6.000000,,maxThreads=1024 execWidth=32 tgMem=0,256,PRUNED
regGen,320x2816x8192,BK=32;TM=8;TN=2;sgC=4;sgR=2,6.666667,,maxThreads=1024 execWidth=32 tgMem=0,256,PRUNED
regGen,320x2816x8192,BK=64;TM=8;TN=2;sgC=4;sgR=2,9.000000,,maxThreads=1024 execWidth=32 tgMem=0,256,PRUNED
regGen,320x2816x8192,BK=16;TM=8;TN=4;sgC=4;sgR=2,7.000000,,maxThreads=1024 execWidth=32 tgMem=0,256,PRUNED
regGen,320x2816x8192,BK=32;TM=8;TN=4;sgC=4;sgR=2,7.666667,,maxThreads=1024 execWidth=32 tgMem=0,256,PRUNED
regGen,320x2816x8192,BK=64;TM=8;TN=4;sgC=4;sgR=2,7.000000,,maxThreads=1024 execWidth=32 tgMem=0,256,PRUNED
regGen,320x2816x8192,BK=32;TM=1;TN=1;sgC=1;sgR=4,5.000000,,maxThreads=1024 execWidth=32 tgMem=0,128,PRUNED
regGen,320x2816x8192,BK=64;TM=1;TN=1;sgC=1;sgR=4,4.666667,,maxThreads=1024 execWidth=32 tgMem=0,128,PRUNED
regGen,320x2816x8192,BK=16;TM=1;TN=2;sgC=1;sgR=4,3.666667,,maxThreads=1024 execWidth=32 tgMem=0,128,PRUNED
regGen,320x2816x8192,BK=32;TM=1;TN=2;sgC=1;sgR=4,5.666667,,maxThreads=1024 execWidth=32 tgMem=0,128,PRUNED
regGen,320x2816x8192,BK=64;TM=1;TN=2;sgC=1;sgR=4,7.333333,,maxThreads=1024 execWidth=32 tgMem=0,128,PRUNED
regGen,320x2816x8192,BK=16;TM=1;TN=4;sgC=1;sgR=4,5.333333,,maxThreads=1024 execWidth=32 tgMem=0,128,PRUNED
regGen,320x2816x8192,BK=32;TM=1;TN=4;sgC=1;sgR=4,5.666667,,maxThreads=1024 execWidth=32 tgMem=0,128,PRUNED
regGen,320x2816x8192,BK=64;TM=1;TN=4;sgC=1;sgR=4,4.000000,,maxThreads=1024 execWidth=32 tgMem=0,128,PRUNED
regGen,320x2816x8192,BK=32;TM=2;TN=1;sgC=1;sgR=4,4.000000,,maxThreads=1024 execWidth=32 tgMem=0,128,PRUNED
regGen,320x2816x8192,BK=64;TM=2;TN=1;sgC=1;sgR=4,4.666667,,maxThreads=1024 execWidth=32 tgMem=0,128,PRUNED
regGen,320x2816x8192,BK=16;TM=2;TN=2;sgC=1;sgR=4,6.666667,,maxThreads=1024 execWidth=32 tgMem=0,128,PRUNED
regGen,320x2816x8192,BK=32;TM=2;TN=2;sgC=1;sgR=4,6.000000,,maxThreads=1024 execWidth=32 tgMem=0,128,PRUNED
regGen,320x2816x8192,BK=64;TM=2;TN=2;sgC=1;sgR=4,7.333333,,maxThreads=1024 execWidth=32 tgMem=0,128,PRUNED
regGen,320x2816x8192,BK=16;TM=2;TN=4;sgC=1;sgR=4,4.666667,,maxThreads=1024 execWidth=32 tgMem=0,128,PRUNED
regGen,320x2816x8192,BK=32;TM=2;TN=4;sgC=1;sgR=4,5.666667,,maxThreads=1024 execWidth=32 tgMem=0,128,PRUNED
regGen,320x2816x8192,BK=64;TM=2;TN=4;sgC=1;sgR=4,5.333333,,maxThreads=1024 execWidth=32 tgMem=0,128,PRUNED
regGen,320x2816x8192,BK=32;TM=4;TN=1;sgC=1;sgR=4,5.000000,,maxThreads=1024 execWidth=32 tgMem=0,128,PRUNED
regGen,320x2816x8192,BK=64;TM=4;TN=1;sgC=1;sgR=4,16.333333,,maxThreads=1024 execWidth=32 tgMem=0,128,PRUNED
regGen,320x2816x8192,BK=16;TM=4;TN=2;sgC=1;sgR=4,7.333333,,maxThreads=1024 execWidth=32 tgMem=0,128,PRUNED
regGen,320x2816x8192,BK=32;TM=4;TN=2;sgC=1;sgR=4,6.666667,,maxThreads=1024 execWidth=32 tgMem=0,128,PRUNED
regGen,320x2816x8192,BK=64;TM=4;TN=2;sgC=1;sgR=4,11.000000,,maxThreads=1024 execWidth=32 tgMem=0,128,PRUNED
regGen,320x2816x8192,BK=16;TM=4;TN=4;sgC=1;sgR=4,6.333333,,maxThreads=1024 execWidth=32 tgMem=0,128,PRUNED
regGen,320x2816x8192,BK=32;TM=4;TN=4;sgC=1;sgR=4,4.000000,,maxThreads=1024 execWidth=32 tgMem=0,128,PRUNED
regGen,320x2816x8192,BK=64;TM=4;TN=4;sgC=1;sgR=4,10.333333,,maxThreads=1024 execWidth=32 tgMem=0,128,PRUNED
regGen,320x2816x8192,BK=32;TM=8;TN=1;sgC=1;sgR=4,23.333333,,maxThreads=1024 execWidth=32 tgMem=0,128,PRUNED
regGen,320x2816x8192,BK=16;TM=8;TN=2;sgC=1;sgR=4,5.666667,,maxThreads=1024 execWidth=32 tgMem=0,128,PRUNED
regGen,320x2816x8192,BK=32;TM=8;TN=2;sgC=1;sgR=4,21.000000,,maxThreads=1024 execWidth=32 tgMem=0,128,PRUNED
regGen,320x2816x8192,BK=16;TM=8;TN=4;sgC=1;sgR=4,7.000000,,maxThreads=1024 execWidth=32 tgMem=0,128,PRUNED
regGen,320x2816x8192,BK=32;TM=8;TN=4;sgC=1;sgR=4,18.333333,,maxThreads=1024 execWidth=32 tgMem=0,128,PRUNED
regGen,320x2816x8192,BK=32;TM=1;TN=1;sgC=2;sgR=4,5.000000,,maxThreads=1024 execWidth=32 tgMem=0,256,PRUNED
regGen,320x2816x8192,BK=64;TM=1;TN=1;sgC=2;sgR=4,3.666667,,maxThreads=1024 execWidth=32 tgMem=0,256,PRUNED
regGen,320x2816x8192,BK=16;TM=1;TN=2;sgC=2;sgR=4,6.000000,,maxThreads=1024 execWidth=32 tgMem=0,256,PRUNED
regGen,320x2816x8192,BK=32;TM=1;TN=2;sgC=2;sgR=4,3.666667,,maxThreads=1024 execWidth=32 tgMem=0,256,PRUNED
regGen,320x2816x8192,BK=64;TM=1;TN=2;sgC=2;sgR=4,6.000000,,maxThreads=1024 execWidth=32 tgMem=0,256,PRUNED
regGen,320x2816x8192,BK=16;TM=1;TN=4;sgC=2;sgR=4,6.333333,,maxThreads=1024 execWidth=32 tgMem=0,256,PRUNED
regGen,320x2816x8192,BK=32;TM=1;TN=4;sgC=2;sgR=4,2.333333,6327.407177,maxThreads=1024 execWidth=32 tgMem=0,256,PASS
regGen,320x2816x8192,BK=64;TM=1;TN=4;sgC=2;sgR=4,3.666667,,maxThreads=1024 execWidth=32 tgMem=0,256,PRUNED
regGen,320x2816x8192,BK=32;TM=2;TN=1;sgC=2;sgR=4,3.666667,,maxThreads=1024 execWidth=32 tgMem=0,256,PRUNED
regGen,320x2816x8192,BK=64;TM=2;TN=1;sgC=2;sgR=4,2.166667,6814.130806,maxThreads=1024 execWidth=32 tgMem=0,256,PASS
regGen,320x2816x8192,BK=16;TM=2;TN=2;sgC=2;sgR=4,5.333333,,maxThreads=1024 execWidth=32 tgMem=0,256,PRUNED
regGen,320x2816x8192,BK=32;TM=2;TN=2;sgC=2;sgR=4,5.333333,,maxThreads=1024 execWidth=32 tgMem=0,256,PRUNED
regGen,320x2816x8192,BK=64;TM=2;TN=2;sgC=2;sgR=4,6.000000,,maxThreads=1024 execWidth=32 tgMem=0,256,PRUNED
regGen,320x2816x8192,BK=16;TM=2;TN=4;sgC=2;sgR=4,5.000000,,maxThreads=1024 execWidth=32 tgMem=0,256,PRUNED
regGen,320x2816x8192,BK=32;TM=2;TN=4;sgC=2;sgR=4,5.000000,,maxThreads=1024 execWidth=32 tgMem=0,256,PRUNED
regGen,320x2816x8192,BK=64;TM=2;TN=4;sgC=2;sgR=4,6.000000,,maxThreads=1024 execWidth=32 tgMem=0,256,PRUNED
regGen,320x2816x8192,BK=32;TM=4;TN=1;sgC=2;sgR=4,5.666667,,maxThreads=1024 execWidth=32 tgMem=0,256,PRUNED
regGen,320x2816x8192,BK=64;TM=4;TN=1;sgC=2;sgR=4,9.000000,,maxThreads=1024 execWidth=32 tgMem=0,256,PRUNED
regGen,320x2816x8192,BK=16;TM=4;TN=2;sgC=2;sgR=4,5.333333,,maxThreads=1024 execWidth=32 tgMem=0,256,PRUNED
regGen,320x2816x8192,BK=32;TM=4;TN=2;sgC=2;sgR=4,6.000000,,maxThreads=1024 execWidth=32 tgMem=0,256,PRUNED
regGen,320x2816x8192,BK=64;TM=4;TN=2;sgC=2;sgR=4,7.666667,,maxThreads=1024 execWidth=32 tgMem=0,256,PRUNED
regGen,320x2816x8192,BK=16;TM=4;TN=4;sgC=2;sgR=4,6.666667,,maxThreads=1024 execWidth=32 tgMem=0,256,PRUNED
regGen,320x2816x8192,BK=32;TM=4;TN=4;sgC=2;sgR=4,6.333333,,maxThreads=1024 execWidth=32 tgMem=0,256,PRUNED
regGen,320x2816x8192,BK=64;TM=4;TN=4;sgC=2;sgR=4,8.666667,,maxThreads=1024 execWidth=32 tgMem=0,256,PRUNED
regGen,320x2816x8192,BK=32;TM=8;TN=1;sgC=2;sgR=4,8.000000,,maxThreads=1024 execWidth=32 tgMem=0,256,PRUNED
regGen,320x2816x8192,BK=16;TM=8;TN=2;sgC=2;sgR=4,4.333333,,maxThreads=1024 execWidth=32 tgMem=0,256,PRUNED
regGen,320x2816x8192,BK=32;TM=8;TN=2;sgC=2;sgR=4,12.333333,,maxThreads=1024 execWidth=32 tgMem=0,256,PRUNED
regGen,320x2816x8192,BK=16;TM=8;TN=4;sgC=2;sgR=4,9.000000,,maxThreads=1024 execWidth=32 tgMem=0,256,PRUNED
regGen,320x2816x8192,BK=32;TM=8;TN=4;sgC=2;sgR=4,11.000000,,maxThreads=1024 execWidth=32 tgMem=0,256,PRUNED
regGen,320x2112x2816,BK=64;TM=1;TN=4;sgC=2;sgR=2,0.966667,3937.583669,maxThreads=1024 execWidth=32 tgMem=0,128,PASS
regGen,320x2112x2816,BK=16;TM=2;TN=1;sgC=2;sgR=2,0.600000,6343.884800,maxThreads=1024 execWidth=32 tgMem=0,128,PASS
regGen,320x2112x2816,BK=32;TM=2;TN=1;sgC=2;sgR=2,0.600000,6343.884800,maxThreads=1024 execWidth=32 tgMem=0,128,PASS
regGen,320x2112x2816,BK=64;TM=2;TN=1;sgC=2;sgR=2,0.666667,5709.496320,maxThreads=1024 execWidth=32 tgMem=0,128,PASS
regGen,320x2112x2816,BK=16;TM=2;TN=2;sgC=2;sgR=2,0.533333,7136.870400,maxThreads=1024 execWidth=32 tgMem=0,128,PASS
regGen,320x2112x2816,BK=32;TM=2;TN=2;sgC=2;sgR=2,0.566667,6717.054494,maxThreads=1024 execWidth=32 tgMem=0,128,PASS
regGen,320x2112x2816,BK=64;TM=2;TN=2;sgC=2;sgR=2,0.733333,5190.451200,maxThreads=1024 execWidth=32 tgMem=0,128,PASS
regGen,320x2112x2816,BK=16;TM=2;TN=4;sgC=2;sgR=2,0.666667,5709.496320,maxThreads=1024 execWidth=32 tgMem=0,128,PASS
regGen,320x2112x2816,BK=32;TM=2;TN=4;sgC=2;sgR=2,2.333333,,maxThreads=1024 execWidth=32 tgMem=0,128,PRUNED
regGen,320x2112x2816,BK=64;TM=2;TN=4;sgC=2;sgR=2,3.000000,,maxThreads=1024 execWidth=32 tgMem=0,128,PRUNED
regGen,320x2112x2816,BK=16;TM=4;TN=1;sgC=2;sgR=2,2.333333,,maxThreads=1024 execWidth=32 tgMem=0,128,PRUNED
regGen,320x2112x2816,BK=32;TM=4;TN=1;sgC=2;sgR=2,2.000000,,maxThreads=1024 execWidth=32 tgMem=0,128,PRUNED
regGen,320x2112x2816,BK=64;TM=4;TN=1;sgC=2;sgR=2,3.000000,,maxThreads=1024 execWidth=32 tgMem=0,128,PRUNED
regGen,320x2112x2816,BK=16;TM=4;TN=2;sgC=2;sgR=2,2.000000,,maxThreads=1024 execWidth=32 tgMem=0,128,PRUNED
regGen,320x2112x2816,BK=32;TM=4;TN=2;sgC=2;sgR=2,2.000000,,maxThreads=1024 execWidth=32 tgMem=0,128,PRUNED
regGen,320x2112x2816,BK=64;TM=4;TN=2;sgC=2;sgR=2,3.666667,,maxThreads=1024 execWidth=32 tgMem=0,128,PRUNED
regGen,320x2112x2816,BK=16;TM=4;TN=4;sgC=2;sgR=2,2.333333,,maxThreads=1024 execWidth=32 tgMem=0,128,PRUNED
regGen,320x2112x2816,BK=32;TM=4;TN=4;sgC=2;sgR=2,2.666667,,maxThreads=1024 execWidth=32 tgMem=0,128,PRUNED
regGen,320x2112x2816,BK=64;TM=4;TN=4;sgC=2;sgR=2,4.666667,,maxThreads=1024 execWidth=32 tgMem=0,128,PRUNED
regGen,320x2112x2816,BK=16;TM=8;TN=1;sgC=2;sgR=2,1.333333,,maxThreads=1024 execWidth=32 tgMem=0,128,PRUNED
regGen,320x2112x2816,BK=32;TM=8;TN=1;sgC=2;sgR=2,3.333333,,maxThreads=1024 execWidth=32 tgMem=0,128,PRUNED
regGen,320x2112x2816,BK=64;TM=8;TN=1;sgC=2;sgR=2,3.666667,,maxThreads=1024 execWidth=32 tgMem=0,128,PRUNED
regGen,320x2112x2816,BK=16;TM=8;TN=2;sgC=2;sgR=2,2.000000,,maxThreads=1024 execWidth=32 tgMem=0,128,PRUNED
regGen,320x2112x2816,BK=32;TM=8;TN=2;sgC=2;sgR=2,3.333333,,maxThreads=1024 execWidth=32 tgMem=0,128,PRUNED
regGen,320x2112x2816,BK=64;TM=8;TN=2;sgC=2;sgR=2,3.666667,,maxThreads=1024 execWidth=32 tgMem=0,128,PRUNED
regGen,320x2112x2816,BK=16;TM=8;TN=4;sgC=2;sgR=2,3.000000,,maxThreads=1024 execWidth=32 tgMem=0,128,PRUNED
regGen,320x2112x2816,BK=32;TM=8;TN=4;sgC=2;sgR=2,3.666667,,maxThreads=1024 execWidth=32 tgMem=0,128,PRUNED
regGen,320x2112x2816,BK=64;TM=8;TN=4;sgC=2;sgR=2,5.333333,,maxThreads=1024 execWidth=32 tgMem=0,128,PRUNED
regGen,320x2112x2816,BK=16;TM=1;TN=1;sgC=4;sgR=2,2.000000,,maxThreads=1024 execWidth=32 tgMem=0,256,PRUNED
regGen,320x2112x2816,BK=32;TM=1;TN=1;sgC=4;sgR=2,3.000000,,maxThreads=1024 execWidth=32 tgMem=0,256,PRUNED
regGen,320x2112x2816,BK=64;TM=1;TN=1;sgC=4;sgR=2,1.666667,,maxThreads=1024 execWidth=32 tgMem=0,256,PRUNED
regGen,320x2112x2816,BK=16;TM=1;TN=2;sgC=4;sgR=2,3.000000,,maxThreads=1024 execWidth=32 tgMem=0,256,PRUNED
regGen,320x2112x2816,BK=32;TM=1;TN=2;sgC=4;sgR=2,3.000000,,maxThreads=1024 execWidth=32 tgMem=0,256,PRUNED
regGen,320x2112x2816,BK=64;TM=1;TN=2;sgC=4;sgR=2,2.666667,,maxThreads=1024 execWidth=32 tgMem=0,256,PRUNED
regGen,320x2112x2816,BK=16;TM=2;TN=1;sgC=4;sgR=2,1.333333,,maxThreads=1024 execWidth=32 tgMem=0,256,PRUNED
regGen,320x2112x2816,BK=32;TM=2;TN=1;sgC=4;sgR=2,2.333333,,maxThreads=1024 execWidth=32 tgMem=0,256,PRUNED
regGen,320x2112x2816,BK=64;TM=2;TN=1;sgC=4;sgR=2,2.333333,,maxThreads=1024 execWidth=32 tgMem=0,256,PRUNED
regGen,320x2112x2816,BK=16;TM=2;TN=2;sgC=4;sgR=2,2.333333,,maxThreads=1024 execWidth=32 tgMem=0,256,PRUNED
regGen,320x2112x2816,BK=32;TM=2;TN=2;sgC=4;sgR=2,2.333333,,maxThreads=1024 execWidth=32 tgMem=0,256,PRUNED
regGen,320x2112x2816,BK=64;TM=2;TN=2;sgC=4;sgR=2,2.333333,,maxThreads=1024 execWidth=32 tgMem=0,256,PRUNED
regGen,320x2112x2816,BK=16;TM=4;TN=1;sgC=4;sgR=2,2.666667,,maxThreads=1024 execWidth=32 tgMem=0,256,PRUNED
regGen,320x2112x2816,BK=32;TM=4;TN=1;sgC=4;sgR=2,2.000000,,maxThreads=1024 execWidth=32 tgMem=0,256,PRUNED
regGen,320x2112x2816,BK=64;TM=4;TN=1;sgC=4;sgR=2,2.666667,,maxThreads=1024 execWidth=32 tgMem=0,256,PRUNED
regGen,320x2112x2816,BK=16;TM=4;TN=2;sgC=4;sgR=2,2.333333,,maxThreads=1024 execWidth=32 tgMem=0,256,PRUNED
regGen,320x2112x2816,BK=32;TM=4;TN=2;sgC=4;sgR=2,2.333333,,maxThreads=1024 execWidth=32 tgMem=0,256,PRUNED
regGen,320x2112x2816,BK=64;TM=4;TN=2;sgC=4;sgR=2,2.666667,,maxThreads=1024 execWidth=32 tgMem=0,256,PRUNED
regGen,320x2112x2816,BK=16;TM=8;TN=1;sgC=4;sgR=2,3.000000,,maxThreads=1024 execWidth=32 tgMem=0,256,PRUNED
regGen,320x2112x2816,BK=32;TM=8;TN=1;sgC=4;sgR=2,3.000000,,maxThreads=1024 execWidth=32 tgMem=0,256,PRUNED
regGen,320x2112x2816,BK=64;TM=8;TN=1;sgC=4;sgR=2,5.333333,,maxThreads=1024 execWidth=32 tgMem=0,256,PRUNED
regGen,320x2112x2816,BK=16;TM=8;TN=2;sgC=4;sgR=2,2.666667,,maxThreads=1024 execWidth=32 tgMem=0,256,PRUNED
regGen,320x2112x2816,BK=32;TM=8;TN=2;sgC=4;sgR=2,2.666667,,maxThreads=1024 execWidth=32 tgMem=0,256,PRUNED
regGen,320x2112x2816,BK=64;TM=8;TN=2;sgC=4;sgR=2,4.333333,,maxThreads=1024 execWidth=32 tgMem=0,256,PRUNED
regGen,320x2112x2816,BK=32;TM=1;TN=1;sgC=1;sgR=4,3.000000,,maxThreads=1024 execWidth=32 tgMem=0,128,PRUNED
regGen,320x2112x2816,BK=64;TM=1;TN=1;sgC=1;sgR=4,3.666667,,maxThreads=1024 execWidth=32 tgMem=0,128,PRUNED
regGen,320x2112x2816,BK=16;TM=1;TN=2;sgC=1;sgR=4,3.000000,,maxThreads=1024 execWidth=32 tgMem=0,128,PRUNED
regGen,320x2112x2816,BK=32;TM=1;TN=2;sgC=1;sgR=4,2.000000,,maxThreads=1024 execWidth=32 tgMem=0,128,PRUNED
regGen,320x2112x2816,BK=64;TM=1;TN=2;sgC=1;sgR=4,3.000000,,maxThreads=1024 execWidth=32 tgMem=0,128,PRUNED
regGen,320x2112x2816,BK=16;TM=1;TN=4;sgC=1;sgR=4,1.333333,,maxThreads=1024 execWidth=32 tgMem=0,128,PRUNED
regGen,320x2112x2816,BK=32;TM=1;TN=4;sgC=1;sgR=4,2.666667,,maxThreads=1024 execWidth=32 tgMem=0,128,PRUNED
regGen,320x2112x2816,BK=64;TM=1;TN=4;sgC=1;sgR=4,3.000000,,maxThreads=1024 execWidth=32 tgMem=0,128,PRUNED
regGen,320x2112x2816,BK=32;TM=2;TN=1;sgC=1;sgR=4,3.000000,,maxThreads=1024 execWidth=32 tgMem=0,128,PRUNED
regGen,320x2112x2816,BK=64;TM=2;TN=1;sgC=1;sgR=4,3.333333,,maxThreads=1024 execWidth=32 tgMem=0,128,PRUNED
regGen,320x2112x2816,BK=16;TM=2;TN=2;sgC=1;sgR=4,0.766667,4964.779409,maxThreads=1024 execWidth=32 tgMem=0,128,PASS
regGen,320x2112x2816,BK=32;TM=2;TN=2;sgC=1;sgR=4,0.633333,6009.996126,maxThreads=1024 execWidth=32 tgMem=0,128,PASS
regGen,320x2112x2816,BK=64;TM=2;TN=2;sgC=1;sgR=4,1.666667,,maxThreads=1024 execWidth=32 tgMem=0,128,PRUNED
regGen,320x2112x2816,BK=16;TM=2;TN=4;sgC=1;sgR=4,2.000000,,maxThreads=1024 execWidth=32 tgMem=0,128,PRUNED
regGen,320x2112x2816,BK=32;TM=2;TN=4;sgC=1;sgR=4,2.333333,,maxThreads=1024 execWidth=32 tgMem=0,128,PRUNED
regGen,320x2112x2816,BK=64;TM=2;TN=4;sgC=1;sgR=4,3.000000,,maxThreads=1024 execWidth=32 tgMem=0,128,PRUNED
regGen,320x2112x2816,BK=32;TM=4;TN=1;sgC=1;sgR=4,2.333333,,maxThreads=1024 execWidth=32 tgMem=0,128,PRUNED
regGen,320x2112x2816,BK=64;TM=4;TN=1;sgC=1;sgR=4,5.000000,,maxThreads=1024 execWidth=32 tgMem=0,128,PRUNED
regGen,320x2112x2816,BK=16;TM=4;TN=2;sgC=1;sgR=4,1.333333,,maxThreads=1024 execWidth=32 tgMem=0,128,PRUNED
regGen,320x2112x2816,BK=32;TM=4;TN=2;sgC=1;sgR=4,2.666667,,maxThreads=1024 execWidth=32 tgMem=0,128,PRUNED
regGen,320x2112x2816,BK=64;TM=4;TN=2;sgC=1;sgR=4,5.333333,,maxThreads=1024 execWidth=32 tgMem=0,128,PRUNED
regGen,320x2112x2816,BK=16;TM=4;TN=4;sgC=1;sgR=4,2.666667,,maxThreads=1024 execWidth=32 tgMem=0,128,PRUNED
regGen,320x2112x2816,BK=32;TM=4;TN=4;sgC=1;sgR=4,3.333333,,maxThreads=1024 execWidth=32 tgMem=0,128,PRUNED
regGen,320x2112x2816,BK=64;TM=4;TN=4;sgC=1;sgR=4,6.333333,,maxThreads=1024 execWidth=32 tgMem=0,128,PRUNED
regGen,320x2112x2816,BK=32;TM=8;TN=1;sgC=1;sgR=4,7.000000,,maxThreads=1024 execWidth=32 tgMem=0,128,PRUNED
regGen,320x2112x2816,BK=16;TM=8;TN=2;sgC=1;sgR=4,2.000000,,maxThreads=1024 execWidth=32 tgMem=0,128,PRUNED
regGen,320x2112x2816,BK=32;TM=8;TN=2;sgC=1;sgR=4,6.666667,,maxThreads=1024 execWidth=32 tgMem=0,128,PRUNED
regGen,320x2112x2816,BK=16;TM=8;TN=4;sgC=1;sgR=4,3.666667,,maxThreads=1024 execWidth=32 tgMem=0,128,PRUNED
regGen,320x2112x2816,BK=32;TM=8;TN=4;sgC=1;sgR=4,6.666667,,maxThreads=1024 execWidth=32 tgMem=0,128,PRUNED
regGen,320x2112x2816,BK=32;TM=1;TN=1;sgC=2;sgR=4,2.333333,,maxThreads=1024 execWidth=32 tgMem=0,256,PRUNED
regGen,320x2112x2816,BK=64;TM=1;TN=1;sgC=2;sgR=4,3.000000,,maxThreads=1024 execWidth=32 tgMem=0,256,PRUNED
regGen,320x2112x2816,BK=16;TM=1;TN=2;sgC=2;sgR=4,3.000000,,maxThreads=1024 execWidth=32 tgMem=0,256,PRUNED
regGen,320x2112x2816,BK=32;TM=1;TN=2;sgC=2;sgR=4,3.000000,,maxThreads=1024 execWidth=32 tgMem=0,256,PRUNED
regGen,320x2112x2816,BK=64;TM=1;TN=2;sgC=2;sgR=4,2.333333,,maxThreads=1024 execWidth=32 tgMem=0,256,PRUNED
regGen,320x2112x2816,BK=16;TM=1;TN=4;sgC=2;sgR=4,3.000000,,maxThreads=1024 execWidth=32 tgMem=0,256,PRUNED
regGen,320x2112x2816,BK=32;TM=1;TN=4;sgC=2;sgR=4,2.666667,,maxThreads=1024 execWidth=32 tgMem=0,256,PRUNED
regGen,320x2112x2816,BK=64;TM=1;TN=4;sgC=2;sgR=4,2.333333,,maxThreads=1024 execWidth=32 tgMem=0,256,PRUNED
regGen,320x2112x2816,BK=32;TM=2;TN=1;sgC=2;sgR=4,2.666667,,maxThreads=1024 execWidth=32 tgMem=0,256,PRUNED
regGen,320x2112x2816,BK=64;TM=2;TN=1;sgC=2;sgR=4,2.333333,,maxThreads=1024 execWidth=32 tgMem=0,256,PRUNED
regGen,320x2112x2816,BK=16;TM=2;TN=2;sgC=2;sgR=4,2.000000,,maxThreads=1024 execWidth=32 tgMem=0,256,PRUNED
regGen,320x2112x2816,BK=32;TM=2;TN=2;sgC=2;sgR=4,2.000000,,maxThreads=1024 execWidth=32 tgMem=0,256,PRUNED
regGen,320x2112x2816,BK=64;TM=2;TN=2;sgC=2;sgR=4,2.000000,,maxThreads=1024 execWidth=32 tgMem=0,256,PRUNED
